Player_id,player_name,base_price_in_lakhs,sold_price,retired_player,retained_players,retained_team,sold,overseas,batsman,bowler,all_rounder,batting_hand,bowling_hand,spinner_or_medium_pacer,is_wicket_keeper,batting_average,powerplay_runs,powerplay_ballfaced,powerplay_strikerate,midover_runs,midover_ballfaced,midover_strikerate,endover_runs,endover_ballfaced,endover_strikerate,0s,1s,2s,3s,4s,6s,outs,powerplay_boundary,end_over_boundary,30s,50s,100s,deliveries,wickets,overs,total_runs_conceded,bowling_economy,bowling_strikerate,powerplay_deliveries,powerplay_wickets,powerplay_runs_conceded,powerplay_dotballs,powerplay_strike_rate,powerplay_economy,midover_deliveries,midover_wickets,midover_runs_conceded,mid_over_dotballs,mid_over_strikerate,midover_economy,endover_deliveries,endover_wickets,endover_runs_conceded,endover_dot_balls,endover_strike_rate,endover_economy,DC_batting_pf,DC_bowling_pf,RCB_batting_pf,RCB_bowling_pf,KKR_batting_pf,KKR_bowling_pf,CSK_batting_pf,CSK_bowwling_pf,GT_batting_pf,GT_bowling_pf,PK_batting_pf,PK_bowling_pf,MI_batting_pf,MI_bowling_pf,LSG_batting_pf,LSG_bowling_pf,RR_batting_pf,RR_bowling_pf,SRH_batting_pf,SRH_bowling_pf,pf
298,Shahbaz Nadeem,50,240,0,1,SRH,0,0,0,0,1,0,0,M,0,0.047301587301587,0.011720581340835,0.013205282112845,0.3788,0.108709079678814,0.130921619293712,0.385966666666667,0.079042784626541,0.095990279465371,0.344925,0.087982832618026,0.091121495327103,0.097777777777778,0.133333333333333,0.044334975369458,0.070512820512821,0.154639175257732,0.004385964912281,0.069230769230769,0.103448275862069,0,0,0.138168557536467,0.097744360902256,0.138686131386861,0.164098889286994,0.5025,0.108536433980221,0.108176100628931,0.029411764705882,0.12962962962963,0.063451776649746,0.350376858830719,0.488333333333333,0.136471990464839,0.089887640449438,0.185714285714286,0.075471698113208,0.125257032856455,0.574123989218329,0.01356993736952,0.060606060606061,0.005520504731861,0.02112676056338,0.054166666666667,0.125048393341076,0,0,0.131449631449631,0.25,0,0,0.501556055747537,0.585241730270963,0.392625543530648,0.524769101595298,0.131449631449631,0.25,0.560505860963455,0.225,0.568997410321865,0.21875,0.188796171352313,0.630588235294118,0.430486017865429,0.476190476160714,1.01154069961444
299,Shakib Al Hasan,50,150,0,0,,0,1,0,0,1,0,0,S,0,0.043968253968254,0.021565869667136,0.030012004801921,0.306666666666667,0.137739345274861,0.172265288544358,0.371666666666667,0.118201595358956,0.149453219927096,0.3313,0.137339055793991,0.138629283489097,0.08,0.066666666666667,0.088669950738916,0.070512820512821,0.206185567010309,0.004385964912281,0.092307692307692,0.068965517241379,0.029411764705882,0,0.314424635332253,0.180451127819549,0.313868613138686,0.353994983876747,0.47875,0.133777465138412,0.388679245283019,0.323529411764706,0.396090534979424,0.274111675126904,0.114442860052964,0.415555555555556,0.234207389749702,0.146067415730337,0.304,0.150943396226415,0.132257076606729,0.547169811320755,0.045929018789144,0,0.055993690851735,0.028169014084507,0,0.374758033294619,0,0,0.004914004914005,0.3469387755,0,0,0.446089374555881,0.591094147573673,0,0,0.004914004914005,0.3469387755,0,0,0,0,0,0,0.432134570765661,0.302759740267857,0.999808397602541
300,Shashank Singh,20,20,0,0,,0,0,0,0,1,1,1,M,0,0.046309523809524,0,0,0,0.0142063001853,0.012919896640827,0.5111,0.034082668600435,0.038882138517619,0.3672,0.01824034334764,0.012461059190031,0.022222222222222,0,0.012315270935961,0.025641025641026,0.041237113402062,0,0.046153846153846,0,0,0,0.005267423014587,0,0.004866180048662,0.007165890361877,0.625,0,0,0,0,0,0,0,0.007747318235995,0,0.011428571428572,0.001572327044025,0,0.621967654986523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637043189368771,0,0,0,0.308718861209964,0.588235294117647,0,0,0.605698492595259
301,Shivam Mavi,40,600,0,0,,0,0,0,1,0,1,1,M,0,0.006706349206349,0,0,0,0.002470660901791,0.005167958656331,0.222233333333333,0.036258158085569,0.06318347509113,0.240375,0.031115879828326,0.015576323987539,0.013333333333333,0,0.009852216748768,0.012820512820513,0.092783505154639,0,0.038461538461539,0,0,0,0.278363047001621,0.225563909774436,0.277372262773723,0.322106771766392,0.493125,0.094757313692225,0.383647798742138,0.352941176470588,0.401234567901235,0.3248730964467,0.103564880831127,0.426111111111111,0.095351609058403,0.067415730337079,0.114857142857143,0.095911949685535,0.11668197926237,0.508086253369272,0.192066805845512,0.181818181818182,0.242902208201893,0.165492957746479,0.2555,0.388695315524584,0,0,0.605124605159705,0.415851272,0,0,0,0,0,0,0.605124605159705,0.415851272,0.193758898920266,0.312724014333333,0,0,0.092526690391459,0.764705882352941,0,0,0.267668501527042
302,Shubman Gill,100,800,0,1,GT,0,0,1,0,0,1,1,S,0,0.109880952380952,0.478668541959681,0.507202881152461,0.402766666666667,0.443483631871526,0.465977605512489,0.4424,0.164612037708484,0.205346294046172,0.3358,0.553648068669528,0.537383177570093,0.471111111111111,0.266666666666667,0.467980295566503,0.301282051282051,0.608247422680412,0.43421052631579,0.092307692307692,0.448275862068966,0.441176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55967005970516,0,0.818816658240224,0,0.694335490754443,0,0.537761263675306,0,0.55967005970516,0,0.229308103405316,0,0.548018541509434,0,0.60316240702847,0,0.542426818793503,0,2.04181183058731
303,Simarjeet Singh,20,20,0,1,CSK,0,0,0,1,0,1,1,M,0,0.004642857142857,0,0,0,0.001235330450896,0.002583979328165,0.222233333333333,0.003625815808557,0.006075334143378,0.25,0.003218884120172,0.002336448598131,0.008888888888889,0,0,0,0.010309278350516,0,0,0,0,0,0.045786061588331,0.030075187969925,0.046228710462287,0.049444643496955,0.45375,0.116894939380146,0.118238993710692,0.088235294117647,0.125514403292181,0.114213197969543,0.127643104501935,0.432777777777778,0.011323003575685,0.01123595505618,0.009142857142857,0.015723270440252,0.083125519534497,0.340296495956873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174418604651163,0.209595959611111,0,0,0.270462633451957,0.610859728470588,0,0,0.231737336735643
304,Swapnil Singh,20,20,0,0,,0,0,0,1,0,1,0,S,0,0.00952380952381,0,0,0,0.006176652254478,0.014642549526271,0.196066666666667,0.001450326323423,0.003645200486027,0.166675,0.010729613733906,0.006230529595016,0.008888888888889,0,0,0,0.030927835051546,0,0,0,0,0,0.024716369529984,0.007518796992481,0.024330900243309,0.029021855965604,0.50625,0.252410311581909,0.015094339622642,0,0,0.010152284263959,0,0,0.029201430274136,0.01123595505618,0.046285714285714,0.009433962264151,0.214376339852124,0.668463611859838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213217454768378
305,Thomas Banton,200,200,0,0,,0,1,1,0,0,1,0,,1,0.03968253968254,0.009376465072668,0.013205282112845,0.303033333333333,0,0,0,0,0,0,0.011802575107296,0.006230529595016,0.004444444444444,0,0.002463054187192,0.006410256410256,0.020618556701031,0.008771929824561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352092338088541
306,Thangarasu Natarajan,75,400,0,1,SRH,0,0,0,1,0,0,0,M,0,0.000357142857143,0,0,0,0,0,0,0.002175489485134,0.006075334143378,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.321312803889789,0.285714285714286,0.321167883211679,0.391974202794697,0.518125,0.086357429552696,0.283018867924528,0.294117647058824,0.295267489711934,0.266497461928934,0.091668364228967,0.425,0.184743742550656,0.101123595505618,0.213142857142857,0.110062893081761,0.150675941724636,0.486522911051213,0.269311064718163,0.287878787878788,0.342271293375394,0.221830985915493,0.226333333333333,0.390631049167635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002532632342277
307,Tabraiz Shamsi,100,100,0,0,,0,1,0,1,0,0,0,S,0,0.001587301587302,0,0,0,0,0,0,0.001450326323423,0.004860267314702,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.048622366288493,0.022556390977444,0.048661800486618,0,0,0.165514958414367,0.037735849056604,0,0,0.00761421319797,0,0,0.046483909415971,0.033707865168539,0,0.036163522012579,0.113750710941943,0,0.012526096033403,0,0,0.007042253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170921198668147,0.354166666666667,0,0,0,0,0.003037627910725
308,Thomas Stubbs,20,20,0,0,,0,1,1,0,0,1,1,S,0,0.003968253968254,0,0.001200480192077,0,0,0,0,0.001450326323423,0.002430133657351,0.25,0,0,0,0,0,0,0.010309278350516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136212624584718,0,0,0,0,0,0,0,0.005418580291677
309,Trent Boult,100,800,0,1,RR,0,1,0,1,0,0,0,M,0,0.003015873015873,0,0,0,0,0.001722652885444,0,0.039158810732415,0.057108140947752,0.287225,0.020386266094421,0.014018691588785,0.035555555555556,0,0.004926108374384,0.012820512820513,0.051546391752577,0,0.030769230769231,0,0,0,0.68030794165316,0.511278195488722,0.681265206812652,0.678609817269796,0.4225,0.102164108081268,0.747169811320755,0.705882352941176,0.802469135802469,0.690355329949239,0.100835200651864,0.437777777777778,0.138259833134684,0.134831460674157,0.185142857142857,0.089622641509434,0.084569278557991,0.564690026954178,0.477035490605428,0.484848484848485,0.623028391167192,0.397887323943662,0.238,0.401471157568719,0,0,0.004914004914005,0.606815203142857,0,0,0.404809462283546,0.860253552180251,0.564359575687999,0.300587741393787,0.004914004914005,0.606815203142857,0.501661129568106,0.396,0,0,0.207549567882562,0.501960784352941,0,0,0.042174683748288
310,Timothy Southee,50,150,0,0,,0,1,0,1,0,1,1,M,0,0.011349206349206,0,0,0,0.006176652254478,0.019810508182601,0.144933333333333,0.069615663524293,0.087484811664642,0.333325,0.043991416309013,0.025700934579439,0.044444444444445,0,0.014778325123153,0.025641025641026,0.103092783505155,0,0.061538461538462,0.03448275862069,0,0,0.352106969205835,0.210526315789474,0.352798053527981,0.368685059118595,0.44375,0.128439607729549,0.39748427672956,0.176470588235294,0.474279835390947,0.299492385786802,0.214585455286209,0.486111111111111,0.100715137067938,0.089887640449438,0.108571428571429,0.084905660377359,0.092444327777049,0.454851752021563,0.237995824634656,0.212121212121212,0.298107255520505,0.179577464788732,0.2715,0.385210994967093,0,0,0,0,0,0,0,0,0,0,0,0,0.003322259136213,0.364357864333333,0,0,0.00355871886121,0.676470588235294,0.223897911832947,0.444642857142857,0.23207485546131
311,Trinidad David,20,825,0,1,MI,0,1,1,0,0,1,1,M,0,0.084642857142857,0,0,0,0.024088943792465,0.020671834625323,0.541666666666667,0.110949963741842,0.08505467800729,0.546425,0.025751072961373,0.02803738317757,0.026666666666667,0,0.029556650246306,0.102564102564103,0.072164948453608,0,0.1,0.103448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703041144933555,0,0,0,0,0,0.124129930394432,0,0.761348431343831
312,Thomas Curran,200,200,0,0,,0,1,0,0,1,1,1,M,0,0.03968253968254,0,0,0,0.036442248301421,0.049956933677864,0.339066666666667,0.051486584481508,0.060753341433779,0.355,0.036480686695279,0.038940809968847,0.048888888888889,0,0.024630541871921,0.019230769230769,0.051546391752577,0,0.053846153846154,0,0.029411764705882,0,0.102106969205835,0.097744360902256,0.102189781021898,0.154066642780365,0.64,0.080191997351761,0.055345911949686,0.029411764705882,0.066872427983539,0.043147208121828,0.179262578936647,0.492222222222222,0.064362336114422,0.056179775280899,0.088,0.039308176100629,0.094500590628692,0.576819407008086,0.104384133611691,0.106060606060606,0.166403785488959,0.052816901408451,0.238166666666667,0.490127758420441,0,0,0.004914004914005,0.366071428571429,0,0,0,0,0,0,0.004914004914005,0.366071428571429,0.382682724252492,0.288194444444444,0,0,0,0,0,0,0.466678039132136
313,Tim Seifert,20,50,0,0,,0,1,1,0,0,1,0,,1,0.040992063492064,0.012189404594468,0.012605042016807,0.4127,0,0,0,0.003625815808557,0.006075334143378,0.25,0.011802575107296,0.006230529595016,0.008888888888889,0.066666666666667,0.009852216748768,0,0.030927835051546,0.017543859649123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15970515970516,0,0,0,0,0,0,0,0.15970515970516,0,0,0,0,0,0.171708185053381,0,0,0,0.469507283895089
314,Travis Head,20,200,0,0,,0,1,1,0,0,0,1,S,0,0.084920634920635,0.007501172058134,0.014405762304922,0.222233333333333,0.055589870290303,0.058570198105082,0.441166666666667,0.07831762146483,0.071688942891859,0.457625,0.041845493562232,0.053738317757009,0.097777777777778,0,0.029556650246306,0.051282051282051,0.061855670103093,0,0.076923076923077,0.103448275862069,0.029411764705882,0,0.019448946515397,0.015037593984962,0.019464720194647,0,0,0.09930897504862,0.007547169811321,0,0,0.00761421319797,0,0,0.021454112038141,0.02247191011236,0,0.004716981132075,0.078750492190576,0,0.006263048016701,0,0,0.003521126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889729298733902
315,Tymal Mills,50,200,0,0,,0,1,0,1,0,1,0,M,0,0.003571428571429,0,0,0,0.001235330450896,0.004306632213609,0.133333333333333,0.00507614213198,0.01093560145808,0.19445,0,0,0,0,0,0,0.041237113402062,0,0.007692307692308,0,0,0,0.088330632090762,0.082706766917293,0.087591240875912,0.120745252597635,0.585,0.082012661894319,0.089308176100629,0.176470588235294,0.099794238683128,0.076142131979696,0.04819718883683,0.455555555555555,0.050655542312277,0.01123595505618,0.083428571428572,0.028301886792453,0.371877324233276,0.694743935309973,0.05741127348643,0.060606060606061,0.074132492113565,0.059859154929578,0.229166666666667,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355871886121,0.719251336941176,0,0,0.143216234487638
316,Tushar Deshpande,20,20,0,1,CSK,0,0,0,1,0,0,1,M,0,0.011904761904762,0,0,0,0,0,0,0.015228426395939,0.014580801944107,0.4375,0.003218884120172,0.003894080996885,0.004444444444444,0,0.004926108374384,0.006410256410256,0.010309278350516,0,0.023076923076923,0,0,0,0.061993517017828,0.022556390977444,0.063260340632603,0.085632389824436,0.574375,0.211031571978318,0.062893081761006,0,0.088477366255144,0.048223350253807,0,0.573333333333333,0.038736591179976,0.02247191011236,0.066857142857143,0.014150943396227,0.142188388677429,0.727762803234501,0.020876826722338,0.015151515151515,0.028391167192429,0.014084507042254,0.333333333333333,0.418118466898955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027133188300701
317,Tilak Verma,20,170,0,1,MI,0,0,1,0,0,0,1,S,0,0.118492063492063,0.022503516174402,0.028211284513806,0.340433333333333,0.164916615194565,0.173987941429802,0.4406,0.074691805656273,0.077764277035237,0.40235,0.093347639484979,0.124610591900312,0.084444444444445,0.066666666666667,0.071428571428572,0.102564102564103,0.103092783505155,0.008771929824561,0.030769230769231,0.172413793103448,0.058823529411765,0,0.004862236628849,0,0.004866180048662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373726771594684,0,0,0,0.5954574,0.352941176470588,0,0,1.16163733385064
318,Unmukt Chand,50,50,0,0,,0,0,1,0,0,1,1,S,0,0.003968253968254,0.000468823253633,0.003001200480192,0.066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278350516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071103743888554
319,Usman Khawaja,200,200,0,0,,0,0,1,0,0,0,0,S,0,0.088611111111111,0.054383497421472,0.051020408163265,0.4549,0.011117974058061,0.017226528854436,0.3,0,0,0,0.03862660944206,0.035046728971963,0.026666666666667,0.066666666666667,0.03448275862069,0.019230769230769,0.051546391752577,0.070175438596491,0,0.068965517241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909012582590644
320,Umesh Yadav,50,200,0,0,,0,0,0,1,0,1,1,M,0,0.00702380952381,0,0,0,0.001235330450896,0.00947459086994,0.0606,0.07831762146483,0.108140947752126,0.303375,0.049356223175966,0.02803738317757,0.022222222222222,0,0.017241379310345,0.038461538461539,0.123711340206186,0,0.069230769230769,0,0,0,0.558752025931929,0.481203007518797,0.559610705596107,0.60874238624149,0.461875,0.08917118384574,0.769811320754717,0.852941176470588,0.811728395061728,0.654822335025381,0.085964554899165,0.43,0.234207389749702,0.213483146067416,0.293142857142857,0.205974842767296,0.090475565472284,0.527628032345013,0.195198329853862,0.242424242424242,0.313091482649842,0.144366197183099,0.194833333333333,0.493224932249323,0,0,0,0,0,0,0,0,0,0,0,0,0.003322259136213,0.431372549,0,0,0,0,0,0,0.147176761439536
321,Umran Malik,50,400,0,1,SRH,0,0,0,1,0,1,1,M,0,0.001150793650794,0,0,0,0,0,0,0.003625815808557,0.009720534629405,0.15625,0.004291845493562,0.002336448598131,0.004444444444444,0,0,0,0.010309278350516,0,0,0,0,0,0.157212317666126,0.180451127819549,0.158150851581509,0.193120745252598,0.518125,0.066909421939008,0.077987421383648,0.058823529411765,0.103909465020576,0.063451776649746,0.12629863515991,0.542777777777778,0.17580452920143,0.213483146067416,0.221714285714286,0.19496855345912,0.067944174651092,0.53167115902965,0.032359081419624,0.045454545454546,0.039432176656152,0.045774647887324,0.172166666666667,0.374758033294619,0,0,0,0,0,0,0,0,0,0,0,0,0.006644518272425,0.482876712333333,0,0,0.163701067615658,0.843633656,0,0,0.004776609459351
322,Virat Kohli,200,1500,0,1,RCB,0,0,1,0,0,1,1,M,0,0.142857142857143,0.747304266291608,0.770108043217287,0.414133333333333,0.878319950586782,0.937123169681309,0.435666666666667,0.423495286439449,0.380315917375456,0.46645,0.847639484978541,0.973520249221184,0.964444444444444,0.8,0.748768472906404,0.685897435897436,0.927835051546392,0.785087719298246,0.338461538461538,0.586206896551724,0.794117647058823,0.833333333333333,0.0032414910859,0,0.002433090024331,0.00465782873522,0.8125,0,0,0,0,0,0,0,0.00476758045292,0,0.007428571428571,0.001572327044025,0,0.657008086253369,0,0,0,0,0,0,0,0,0.517520317567568,0,0.51321443924581,0,0.54688201396061,0,0.406262779711691,0,0.517520317567568,0,0.446730595016611,0,0.395486496448391,0,0.340295981227758,0,0.565134966937355,0,3.04177664617498
323,Vijay Shankar,50,140,0,1,GT,0,0,0,0,1,1,1,M,0,0.065753968253968,0.025785278949836,0.051620648259304,0.213166666666667,0.219888820259419,0.261843238587425,0.390366666666667,0.254532269760696,0.27460510328068,0.388275,0.203862660944206,0.230529595015576,0.24,0.133333333333333,0.113300492610837,0.179487179487179,0.309278350515464,0.008771929824561,0.176923076923077,0.172413793103448,0.088235294117647,0,0.102106969205835,0.067669172932331,0.102189781021898,0.116445718380509,0.48375,0.115860470890057,0.047798742138365,0.029411764705882,0.049382716049383,0.038071065989848,0.154817681808922,0.421111111111111,0.104886769964243,0.078651685393259,0.134285714285714,0.080188679245283,0.109988187426171,0.539757412398922,0.039665970772443,0.015151515151515,0.033123028391167,0.045774647887324,0.633333333333333,0.256678281068525,0.305116279069767,0.593073593047619,0,0,0,0,0.525199118443984,0.582900763349879,0,0,0,0,0.155671570930233,0,0,0,0.182182141725979,0.764705882352941,0,0,1.16949367055725
324,Varun Arora,30,60,0,1,KKR,0,0,0,1,0,1,1,M,0,0.004761904761905,0,0,0,0,0,0,0.004350978970268,0.017010935601458,0.10715,0,0,0,0,0,0,0.020618556701031,0,0,0,0,0,0.044570502431118,0.022556390977444,0.043795620437956,0.034037979218918,0.33,0.151735838126371,0.070440251572327,0.088235294117647,0.068930041152263,0.063451776649746,0.076064371562436,0.398888888888889,0.00715137067938,0,0,0.001572327044025,0,0,0.012526096033403,0,0.022082018927445,0.003521126760563,0,0.542005420054201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009112883732173
325,Varun Aaron,50,50,0,0,,0,0,0,1,0,1,1,M,0,0.001507936507937,0,0,0,0,0,0,0.006526468455402,0.034021871202916,0.08035,0.021459227467811,0.005451713395639,0.004444444444444,0,0,0,0.020618556701031,0,0,0,0,0,0.18030794165316,0.105263157894737,0.180048661800487,0.217484772482981,0.5125,0.131543013199818,0.207547169811321,0.117647058823529,0.256172839506173,0.154822335025381,0.168058667753107,0.502777777777778,0.126340882002384,0.078651685393259,0.172571428571429,0.102201257861635,0.132519578247364,0.576145552560647,0.039665970772443,0.045454545454546,0.04416403785489,0.035211267605634,0.211166666666667,0.342237708091367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008034404963339
326,Vijay Iyer,20,800,0,1,KKR,0,0,0,0,1,0,1,S,0,0.106428571428571,0.185654008438819,0.198079231692677,0.4,0.117974058060531,0.120585701981051,0.454766666666667,0.002175489485134,0.004860267314702,0.1875,0.203862660944206,0.139408099688474,0.12,0,0.133004926108374,0.134615384615385,0.206185567010309,0.18859649122807,0,0.103448275862069,0.147058823529412,0,0.03160453808752,0.022556390977444,0.031630170316302,0.026513794338947,0.355625,0.107584722969338,0,0,0,0,0,0,0.033969010727056,0.02247191011236,0.042285714285714,0.017295597484277,0.124688279301746,0.524932614555256,0.021920668058455,0.015151515151515,0,0.014084507042254,0.35,0,0,0,0.648187960687961,0.386363636357143,0,0,0,0,0,0,0.648187960687961,0.386363636357143,0.208709065033223,0.388888888888889,0.69046089145394,0.208333333333333,0.476201067615658,0,0.498750844895592,0.398351648392857,1.26699879407972
327,Virat Singh,20,190,0,0,,0,0,1,0,0,1,1,M,0,0.031746031746032,0.000468823253633,0.001800720288115,0.1111,0.009264978381717,0.019810508182601,0.2174,0,0,0,0,0,0,0,0,0,0.030927835051546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261098005941852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369979833381382
328,Vishnu Vinod,20,20,0,1,MI,0,0,1,0,0,1,0,,1,0.025119047619048,0.004688232536334,0.012605042016807,0.158733333333333,0,0,0,0.006526468455402,0.006075334143378,0.45,0,0,0,0,0,0,0.030927835051546,0.004385964912281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195067081944117
329,Wriddhiman Saha,100,190,0,1,GT,0,0,1,0,0,1,0,,1,0.09265873015873,0.348335677449602,0.335534213685474,0.443066666666667,0.303273625694873,0.366063738156761,0.3851,0.155184916606236,0.18955042527339,0.34295,0.408798283261803,0.385514018691589,0.351111111111111,0.133333333333333,0.379310344827586,0.179487179487179,0.556701030927835,0.460526315789474,0.069230769230769,0.344827586206897,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501228501228501,0,0.005586592178771,0,0.239689813194205,0,0.258948914640834,0,0.501228501228501,0,0.765423793936877,0,0.336207632519423,0,0.175727083096085,0,0.443303836426914,0,1.72761961657611
330,Washington Sundar,150,875,0,1,SRH,0,0,0,0,1,0,0,S,0,0.027698412698413,0.012189404594468,0.018607442977191,0.279566666666667,0.05929586164299,0.08182601205857,0.336833333333333,0.164612037708484,0.184690157958688,0.37335,0.097639484978541,0.095015576323988,0.111111111111111,0.2,0.064039408866995,0.057692307692308,0.237113402061856,0.004385964912281,0.107692307692308,0.137931034482759,0,0,0.376012965964344,0.24812030075188,0.377128953771289,0.374059476890004,0.42125,0.1163570157653,0.477987421383648,0.352941176470588,0.478395061728395,0.390862944162436,0.129028315339173,0.407777777777778,0.297973778307509,0.224719101123595,0.330857142857143,0.223270440251572,0.109375683598022,0.46832884097035,0.025052192066806,0.015151515151515,0,0.017605633802817,0.4,0,0,0,0.926289926289926,0.209821428571429,0,0,0.303416866759257,0.547999074729547,0.246421686054632,0.293870696893367,0.926289926289926,0.209821428571429,0.27903365589701,0.314102564111111,0,0,0.506326611298932,0.714090287294118,0,0,0.880195716644355
331,Yendluri Prithvi Raj,20,20,0,0,,0,0,0,1,0,0,0,M,0,0,0,0,0,0,0,0,0,0.001215066828676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013371150729336,0.007518796992481,0.014598540145985,0.020422787531351,0.59375,0.136549840691853,0.016352201257862,0,0.033950617283951,0.00761421319797,0,0.846111111111111,0.0119189511323,0.01123595505618,0.013714285714286,0.007861635220126,0.087500546878418,0.485175202156334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Yashasvi Jaiswal,20,400,0,1,RR,0,0,1,0,0,0,0,,1,0.09781746031746,0.19549929676512,0.181272509003601,0.460266666666667,0.092649783817171,0.093023255813954,0.462966666666667,0,0,0,0.178111587982833,0.10981308411215,0.066666666666667,0.133333333333333,0.152709359605911,0.141025641025641,0.237113402061856,0.241228070175439,0,0.172413793103448,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44093023255814,0,0.685048685012285,0,0.175279329608939,0,0,0,0.574237549702599,0,0.685048685012285,0,0.448377204152824,1,0.832963374028857,0,0.370944107206406,0,0.378190255220418,0,1.30919987423309
333,Yusuf Pathan,50,190,1,0,,0,0,0,0,1,1,1,S,0,0.073571428571429,0.052977027660572,0.043817527010804,0.515966666666667,0.214329833230389,0.260120585701981,0.383,0.284989122552574,0.318347509113001,0.375,0.206008583690987,0.231308411214953,0.213333333333333,0.133333333333333,0.165024630541872,0.198717948717949,0.288659793814433,0.052631578947369,0.2,0.206896551724138,0.117647058823529,0,0.032414910858995,0.022556390977444,0.031630170316302,0.014690075241849,0.196875,0.110357098522779,0.045283018867925,0.029411764705882,0,0.030456852791878,0.146669382766348,0,0.019070321811681,0.02247191011236,0.023428571428572,0.012578616352201,0.070000437502734,0.518194070080862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52483407868163
334,Yuzvendra Chahal,200,650,0,1,RR,0,0,0,1,0,1,1,S,0,0.001587301587302,0,0,0,0.002470660901791,0.019810508182601,0.057966666666667,0.02610587382161,0.076549210206561,0.14285,0.055793991416309,0.022585669781932,0.017777777777778,0.066666666666667,0,0,0.061855670103093,0,0,0,0,0,0.93192868719611,0.977443609022556,0.931873479318735,0.991759226083841,0.451875,0.073198990358754,0.69937106918239,0.735294117647059,0.701646090534979,0.545685279187817,0.090609085353433,0.408888888888889,0.894517282479142,1,1,0.779874213836478,0.073806711291946,0.471698113207547,0.221294363256785,0.242424242424242,0.264984227129338,0.204225352112676,0.220833333333333,0.368176538908246,0,0,0,0,0,0,0,0,0,0,0,0,0.098243948754153,0.536919831222222,0.11542730299667,0.430555555583333,0,0,0,0,0.08813050297737
